id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
12576,0,2,1,6,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.6,0.4,0.8381527307,11,1,-1,0,-1,0,1,1,3,1,87,3,0.316227766,0.6964787467,0.3615245497,3.1622776602,0.9,0.8,0.6,1,4,8,2,9,0,9,5,0,1,6,1,1,0,0,1,0
12577,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.2,0.3,-1.0,7,1,-1,0,-1,1,1,1,2,1,74,3,0.3741657387,0.7320298959999999,0.3861346915,3.1622776602,0.2,0.5,0.9,5,1,6,2,7,3,10,5,2,3,3,0,0,0,1,1,0
12583,0,2,1,4,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.7,0.8,0.8081614937999999,8,0,-1,9,0,17,1,1,0,1,104,3,0.5196152423,1.1054429575,0.4878524367,3.1622776602,0.6,0.8,0.7,2,2,7,2,8,2,7,5,4,2,9,0,1,1,0,1,0
12585,0,5,1,6,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.3,1.5455581516,6,1,-1,0,1,0,1,1,0,1,88,2,0.4472135955,0.9727378929,0.4031128874,3.4641016151,0.7,0.7,0.5,3,2,7,1,12,4,3,10,3,4,5,0,1,0,0,0,0
12589,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.3,0.0,0.6571719714,10,1,-1,0,-1,1,1,1,2,1,70,3,0.3741657387,0.7943498823,0.3860051813,3.3166247904,0.5,0.6,0.5,3,2,9,1,9,2,9,4,0,4,4,0,1,1,0,1,0
12590,0,5,2,7,1,6,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,0.6,1.0012492197,11,0,-1,9,-1,11,1,1,2,1,56,3,0.6,1.1168783978,0.5004997502,3.0,0.9,0.9,0.5,3,2,7,2,10,1,8,8,3,2,15,0,1,1,0,0,0
12592,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0.8,0.2,0.5031152949000001,7,1,-1,0,-1,14,1,1,2,1,82,3,0.316227766,0.6153343511,0.3685105155,2.6457513111,0.8,0.7,0.8,3,1,7,1,8,2,8,6,0,1,3,0,0,1,1,0,0
12593,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.7874007874,6,1,-1,0,0,6,1,1,0,1,104,2,0.4472135955,1.0744208511,-1.0,3.4641016151,0.1,0.0,0.2,4,1,10,3,9,2,7,4,1,4,3,0,0,0,0,1,0
12595,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.8,0.2,0.5755432217,7,1,-1,0,-1,14,1,1,2,1,82,3,0.316227766,0.7011354428000001,0.3685105155,3.3166247904,0.9,0.9,0.3,2,1,8,2,11,1,8,6,2,5,3,0,1,0,1,1,0
12596,0,1,1,9,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0.5,0.2,0.9027735043,11,1,-1,0,-1,1,1,1,2,1,64,1,0.316227766,0.6372072331,0.3619392214,3.1622776602,0.4,0.3,0.8,2,3,7,2,10,3,11,5,1,5,4,0,1,0,0,0,0
12601,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.3,0.6133922073,6,1,-1,0,0,4,1,1,0,1,104,2,0.3997499218,0.5884213366,0.3917907605,1.7320508076,0.2,0.3,0.3,4,2,7,1,9,3,12,4,2,2,9,0,1,0,0,0,0
12602,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,1.2,1.5439397657,11,1,-1,0,-1,4,1,1,2,1,9,2,0.316227766,0.6204170818,0.3943348831,2.8284271247,0.5,0.2,0.9,1,2,6,2,10,1,5,6,4,5,9,0,1,1,0,0,0
12603,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.4,0.2,0.6051859218,9,1,1,0,0,0,1,1,1,1,87,3,0.316227766,0.7375789634000001,0.2944486373,3.3166247904,0.9,0.3,0.1,1,3,9,1,9,2,5,2,0,4,6,0,1,0,0,1,1
12604,0,3,2,5,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.3,0.2,-1.0,11,1,0,0,1,0,1,1,2,1,104,1,0.4220189569,0.4383948935,-1.0,0.0,0.6,0.6,0.2,5,1,10,3,9,2,7,6,2,2,10,0,0,1,1,0,0
12605,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9,1.1,1.4760589419,10,1,-1,0,0,6,1,0,0,1,77,2,0.3741657387,0.8790627052,-1.0,3.6055512755,0.6,0.0,0.6,4,4,7,1,10,1,8,6,1,3,2,0,1,1,0,0,0
12606,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0.0,0.9934158243,10,1,-1,0,1,11,1,1,0,1,16,3,0.3741657387,0.7132743726,0.3887158345,3.1622776602,0.2,0.8,0.4,2,3,5,2,10,3,9,6,2,5,5,0,1,0,0,1,0
12607,0,4,1,7,1,1,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.8,1.2978347352,11,1,1,0,1,6,1,1,3,1,104,3,0.3160696126,0.5241285566,0.3061045573,1.7320508076,0.6,0.9,0.7,3,1,7,1,9,5,8,6,1,2,6,0,1,0,0,0,0
12608,0,3,2,2,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.7,0.4,0.8,6,1,-1,0,0,11,1,1,0,1,101,3,0.3741657387,0.7832835105,0.3850973903,3.3166247904,0.7,0.8,0.9,1,1,8,2,10,1,7,3,2,3,5,0,1,1,0,1,0
12610,0,2,1,6,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.4,0.0,0.8503675676000001,7,1,-1,0,-1,0,1,1,2,1,95,2,0.4,0.8832111772,0.4013726448,3.4641016151,0.3,0.3,0.0,3,0,8,4,11,2,7,3,1,2,7,0,0,0,1,0,0
12613,0,0,1,6,0,1,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.5852349955,11,1,-1,0,-1,11,1,1,0,1,99,2,0.316227766,0.621032864,0.3687817783,3.0,0.6,0.6,0.6,2,0,8,3,9,1,13,1,0,4,4,0,1,0,0,0,0
12614,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.2,0.4,-1.0,4,1,-1,0,0,11,1,1,0,1,67,2,0.3741657387,0.6844494681000001,0.3666060556,3.1622776602,0.1,0.0,0.7,3,2,8,4,10,4,11,5,0,4,3,0,1,1,1,0,0
12615,0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0.9,0.3,0.8351646544,2,1,-1,0,1,11,1,1,0,1,57,2,0.3741657387,0.6941312425,0.3924283374,2.8284271247,0.2,0.0,0.3,3,2,7,4,10,2,13,5,2,4,5,0,0,0,0,0,0
12616,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.4,0.0,0.7705517504,7,0,-1,1,-1,14,1,1,2,1,104,2,0.4795831523,0.8996785468,0.438520239,3.0,0.0,0.6,0.1,1,1,8,4,7,2,10,5,2,3,11,0,0,0,0,0,0
12617,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0.9,0.5,0.906228448,7,1,1,0,1,1,1,0,2,1,52,3,0.3741657387,0.8391886578,0.2973213749,3.6055512755,0.2,0.6,0.9,2,0,9,5,8,3,11,4,4,3,9,0,0,1,0,0,0
12619,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.3,0.6442049363,6,1,-1,0,1,11,1,1,0,1,44,1,0.423792402,0.5749595746,0.3976179070000001,1.0,0.2,0.1,0.5,2,2,10,2,11,2,10,6,2,2,6,0,0,0,1,0,0
12621,0,3,2,2,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,0.7,0.9953014619,11,0,-1,1,-1,0,1,1,1,1,75,2,0.4472135955,1.114415312,0.4440720662,3.4641016151,0.2,0.8,0.2,1,3,7,4,6,1,8,6,2,2,10,0,0,1,0,0,0
12623,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.3,0.4,-1.0,10,0,-1,1,1,9,1,1,0,1,104,2,0.5744562647,0.9522917117,0.4615192304,3.0,0.8,0.5,0.6,3,1,8,3,10,2,6,7,0,4,9,0,0,0,0,1,0
12624,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,1.4,1.7621010187,10,1,-1,0,-1,11,1,0,0,1,76,3,0.316227766,0.8432400126999999,0.3794733192,3.6055512755,0.7,0.5,0.5,4,0,8,3,10,2,8,4,2,4,10,0,0,1,0,0,0
12626,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,-1.0,5,1,1,0,0,1,1,0,2,1,64,3,0.316227766,0.7616315675,0.3016620626,3.7416573868,0.0,0.1,0.6,2,2,8,6,7,1,3,5,2,3,7,0,0,1,1,0,0
12629,0,1,2,5,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.9,1.4,1.5773791553999998,5,1,-1,0,-1,1,0,1,0,1,91,3,0.3741657387,0.9420392861,0.4045985665,3.4641016151,0.4,0.9,0.2,1,3,6,3,10,3,5,7,1,6,5,0,1,1,0,0,0
12632,0,1,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6,0.4,0.7956915231,11,1,1,0,0,11,1,1,2,1,101,3,0.3741657387,0.7790914395,0.3212475681,3.3166247904,0.7,0.8,0.2,2,3,8,2,7,2,8,7,1,1,6,0,1,0,1,0,0
12634,0,2,2,4,0,6,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.3,0.6354132514,11,1,-1,0,-1,11,1,1,2,1,16,3,0.3741657387,0.7107498078,0.3887158345,3.3166247904,0.9,0.8,0.7,2,3,8,1,11,1,20,4,1,2,4,0,0,1,1,0,0
12637,0,1,1,6,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.7,0.0,0.6982120022,11,1,-1,0,-1,1,1,1,2,1,10,2,0.316227766,0.7498622463,0.3814446225,3.4641016151,0.4,0.1,0.1,1,1,8,4,8,1,9,4,2,2,9,0,1,1,0,1,0
12639,0,5,1,7,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.6,0.6,0.8295330012000001,6,1,-1,0,-1,0,1,1,0,1,62,3,0.4,0.7328338518999999,0.3826225294,2.4494897428,0.0,0.7,0.1,2,3,8,3,10,1,9,4,2,1,10,0,1,1,1,0,0
12640,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.8,0.7,0.9826622004,11,1,1,0,1,15,1,0,2,1,97,3,0.3872983346,0.9460443964,0.2983286778,3.6055512755,0.2,0.1,0.7,1,0,8,1,11,1,9,9,5,6,10,0,1,0,0,0,1
12641,0,7,1,4,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.7,0.9,1.3681648293000002,11,0,1,1,0,9,1,1,2,1,61,3,0.4472135955,1.0530946133,0.3819685851,3.4641016151,0.6,0.9,0.8,2,3,8,4,11,1,5,4,3,2,10,1,1,0,0,1,1
12642,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9,0.2,0.6571719714,6,1,-1,0,0,11,1,1,0,1,104,2,0.4472135955,0.6009634139,0.4086563348,1.0,0.5,0.3,0.3,0,1,9,5,12,2,7,9,2,0,8,0,1,1,0,1,0
12643,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,9,1,0,0,0.1,0.2,-1.0,7,1,-1,2,-1,0,1,1,2,1,100,0,0.3997499218,0.8608927713,0.423083916,3.4641016151,0.4,0.5,0.4,4,3,6,1,10,1,11,2,1,3,10,0,1,1,0,0,1
12644,0,0,2,0,0,-1,0,1,0,0,0,0,0,0,0,9,0,0,1,0.1,0.1,-1.0,6,1,0,0,0,1,-1,1,2,1,52,3,0.3741657387,0.7876369093000001,0.30903074280000004,3.4641016151,0.9,0.1,0.4,3,2,6,2,10,3,8,5,1,3,5,0,0,1,0,0,0
12646,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.5,0.6,0.5963430221,7,0,-1,9,-1,16,1,0,2,1,104,3,0.4472135955,1.5207042191999998,0.450555213,3.7416573868,0.5,0.7,0.7,2,2,9,2,10,3,12,7,3,2,8,0,1,1,0,1,1
12647,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,1.2,1.1489125293,10,0,-1,0,1,7,1,1,0,1,104,3,0.4472135955,0.9420173535,0.4176122604,3.1622776602,0.4,0.9,0.8,4,4,7,1,11,1,15,4,1,3,6,0,1,1,1,0,0
12648,1,2,1,10,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.1,0.1,-1.0,6,1,-1,0,0,11,1,1,0,1,19,1,0.3155946768,0.4630566786,0.3626292873,0.0,0.6,0.6,0.5,4,3,9,3,7,2,8,7,1,7,11,0,0,0,0,0,0
12649,0,2,4,9,1,0,0,1,0,0,0,0,0,0,0,11,0,1,0,0.9,0.4,1.1048189897,11,1,-1,0,-1,1,1,1,2,1,85,3,0.3741657387,0.7752232416,0.3974921383,3.1622776602,0.0,0.7,0.6,2,3,6,1,10,2,8,4,1,2,7,1,1,1,1,0,0
12651,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.3,0.0,0.8385254916,8,1,-1,1,0,3,1,0,0,1,59,2,0.316227766,0.8129631547,0.3498571137,3.6055512755,0.1,0.1,0.4,1,3,7,3,9,1,6,5,2,2,10,0,0,1,0,0,0
12656,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.7,0.2,0.5798706752,6,1,-1,0,0,14,1,1,0,1,72,2,0.4472135955,1.2170109706,0.4093897898,3.6055512755,0.6,0.3,0.9,2,2,7,2,11,2,5,5,1,3,5,0,0,1,1,0,0
12657,0,3,2,6,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.8,0.2,0.4242640687,7,1,-1,0,-1,1,1,1,3,1,74,3,0.3741657387,0.6660913496,0.3861346915,2.8284271247,0.4,0.2,0.7,1,1,9,4,8,4,12,4,0,2,10,0,1,1,0,1,0
12660,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.3,0.2,-1.0,9,1,0,0,1,11,1,1,2,1,103,3,0.316227766,0.6732491832999999,0.2887905816,3.3166247904,0.9,0.4,0.0,3,0,8,2,8,3,5,8,1,1,10,0,1,0,0,0,1
12661,0,7,1,9,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.8,1.0,1.3259430606,11,0,1,0,0,15,1,1,2,1,5,2,0.4242640687,0.8232168307,0.32557641190000003,2.6457513111,0.4,0.5,0.8,1,1,10,1,11,3,8,10,1,3,4,0,1,1,0,0,0
12662,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,1.4926905239,7,1,-1,0,-1,1,1,0,2,1,80,3,0.316227766,0.8035432896,-1.0,3.6055512755,0.3,0.6,0.4,1,1,5,4,10,1,8,6,1,5,7,0,1,1,0,1,0
12667,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0.9,0.4,0.6098155459000001,7,0,-1,0,-1,1,1,1,2,1,25,3,0.4,0.8703429788,-1.0,3.6055512755,0.8,0.5,0.4,1,0,6,4,10,1,8,3,1,2,7,0,1,0,0,0,1
12673,0,6,1,8,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.9,1.8,1.663580476,10,1,-1,0,1,10,1,1,0,1,55,2,0.4472135955,1.1701786965,0.4174925149,3.7416573868,0.3,0.8,0.8,5,2,10,4,8,2,10,3,3,3,9,0,1,0,0,1,0
12675,0,5,1,4,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,0.4,0.7834219808,11,1,-1,0,-1,1,0,0,1,1,85,3,0.3741657387,0.9794827021,0.3996248241,3.7416573868,0.0,0.8,0.5,4,0,8,6,9,1,5,6,3,2,7,1,0,0,0,0,1
12676,0,5,1,4,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.4,0.3,0.9100137362,4,1,-1,0,0,14,1,1,0,1,60,1,0.316227766,0.6709035475999999,0.34727510710000004,3.4641016151,0.5,0.2,0.5,2,0,7,3,8,2,13,5,1,3,9,1,1,0,1,0,0
12678,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0.9,0.8,1.1291589791,7,1,0,0,0,1,1,1,-1,1,65,1,0.316227766,0.6877319293,0.2898275349,3.6055512755,0.8,0.2,0.5,1,4,8,3,8,3,6,5,1,2,10,0,0,1,1,0,0
12680,1,1,1,6,1,4,0,0,1,0,0,0,0,0,0,8,1,0,0,0.7,0.3,0.632455532,9,0,0,0,1,11,1,1,2,1,7,3,0.4242640687,0.7972188227,0.3542597917,3.0,0.6,0.5,0.1,2,2,7,5,9,2,4,5,1,2,10,0,0,1,1,1,0
12682,0,3,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9,0.1,0.5099019514,9,1,0,6,0,14,0,1,2,1,104,0,0.475394573,0.8028873515,0.3872983346,2.8284271247,0.5,0.7,0.1,2,4,6,5,9,3,4,7,2,2,8,0,1,1,0,0,0
12687,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.3,0.3,-1.0,7,1,1,0,1,11,1,1,1,1,104,3,0.4472135955,0.8033504222,0.35818989380000005,3.0,0.2,0.3,0.2,4,3,7,4,9,3,9,3,2,3,12,0,1,1,0,0,0
12688,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.6,0.4,0.6184658438,8,1,-1,0,1,4,1,1,0,1,9,2,0.316227766,0.6341194193999999,0.3943348831,3.0,0.8,0.1,0.5,4,4,6,2,8,2,9,5,2,4,8,0,1,0,0,0,0
12689,0,0,1,6,0,4,0,0,1,0,0,0,0,0,0,10,0,0,0,0.1,0.2,-1.0,7,1,-1,2,-1,1,1,0,2,1,1,0,0.3741657387,0.9155227022,0.4189272013000001,3.6055512755,0.7,0.4,0.4,3,1,8,2,10,0,5,3,1,4,5,0,0,0,0,0,0
12690,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,1.6,1.6990806338,11,1,1,0,0,15,1,0,2,1,63,2,0.3872983346,0.9491296579,0.3193743885,3.7416573868,0.5,0.3,0.2,2,0,9,5,10,1,5,7,5,1,12,0,1,1,0,1,1
12691,0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.4,0.7097534783,10,1,-1,0,-1,11,1,1,1,1,30,3,0.4472135955,0.6932526044,0.4477722635,1.7320508076,0.6,0.7,0.7,2,1,8,2,9,1,8,4,2,1,12,0,1,0,0,1,0
12693,0,3,1,6,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.1,0.2,-1.0,5,1,1,0,0,1,1,1,2,1,64,3,0.3160696126,0.5311573205,0.3041381265,2.0,0.5,0.5,0.1,4,2,8,5,10,2,2,3,3,1,4,0,1,1,0,1,0
12696,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.7,0.7,0.9607939425,11,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.6393113547,0.34727510710000004,3.3166247904,0.7,0.3,0.4,4,1,8,2,8,2,9,2,3,3,6,1,1,0,0,0,0
12697,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.6,-1.0,11,1,-1,0,-1,1,1,1,2,1,65,1,0.316227766,0.5738985138,0.3521363372,3.0,0.4,0.6,0.1,3,3,6,4,8,6,8,3,0,2,8,0,1,0,1,0,1
12700,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.7474958194,7,1,-1,0,-1,1,1,1,1,1,64,3,0.316227766,0.6968049870999999,0.3619392214,3.6055512755,0.1,0.0,0.3,1,1,7,5,8,3,11,7,3,1,10,0,0,1,1,0,1
12703,0,0,1,6,1,6,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.6,0.8986100378,6,1,-1,0,1,0,1,1,0,1,32,1,0.3160696126,0.5107117056,0.3674234614,1.0,0.6,0.3,0.9,3,1,8,2,11,4,13,11,0,3,1,0,0,1,0,0,0
12706,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.9,0.4,0.7079901129,9,0,0,0,1,7,0,1,1,1,104,3,0.4,1.0776370692,0.3802630668,3.6055512755,0.8,0.1,0.7,2,0,9,3,9,2,1,8,3,6,5,0,1,1,0,0,0
12713,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0.7,0.2,0.7838207703,10,1,-1,0,0,1,1,1,0,1,10,2,0.316227766,0.7039880493,0.3814446225,3.1622776602,0.7,0.6,0.1,3,1,6,4,9,0,10,5,1,7,9,0,1,1,1,0,1
12715,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0.2,0.1,-1.0,11,0,-1,0,-1,14,1,1,2,1,68,3,0.4472135955,0.8528997693000001,0.4272001873,3.0,0.6,0.6,0.7,0,2,9,4,10,4,8,5,1,6,9,0,1,0,0,1,0
12716,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,0.9,1.3285330256,11,1,1,0,1,1,1,1,2,1,104,3,0.4242640687,0.7364337789000001,0.3507135583,2.6457513111,0.8,0.3,0.6,3,3,5,1,10,2,14,5,2,2,9,0,0,0,0,1,0
12717,0,3,1,5,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.2,0.6344288770000001,8,1,-1,0,1,11,1,1,0,1,57,2,0.3741657387,0.6905052648000001,0.3924283374,3.0,0.1,0.3,0.9,3,0,7,5,9,1,8,4,0,1,5,0,1,0,0,0,1
12721,0,2,1,0,0,6,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,0.4,0.6199798384,10,1,-1,0,1,9,1,0,0,1,21,2,0.316227766,0.8488689607,0.3768288736,3.6055512755,0.7,0.3,0.6,2,3,10,3,9,3,6,6,3,3,8,0,1,1,0,0,0
12722,0,5,1,9,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.8,0.2,0.6456585785,11,1,-1,0,-1,1,1,0,2,1,65,1,0.316227766,0.6834072392,0.3507135583,3.6055512755,0.4,0.5,0.0,2,1,7,3,9,1,6,3,1,4,11,0,1,1,1,0,0
12725,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,0.2,0.8359126749,7,1,0,0,0,11,1,1,2,1,103,1,0.316227766,0.6096164625,0.2887905816,3.1622776602,0.9,0.8,0.6,4,1,3,2,10,1,11,5,3,3,5,0,1,1,0,1,0
12728,0,3,1,4,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.4,0.0,-1.0,9,0,1,0,1,1,1,1,2,1,104,3,0.4242640687,1.0123207932,0.3660601044,3.4641016151,0.2,0.9,0.0,4,3,9,2,8,0,3,6,3,0,4,1,0,1,0,0,0
12732,0,4,1,2,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.2,0.3,-1.0,11,1,-1,0,-1,14,1,1,2,1,29,3,0.4,0.6987444466,0.3984971769,2.8284271247,0.6,0.1,0.4,2,0,9,3,11,1,7,7,1,3,6,0,1,0,1,1,0
12733,0,2,4,7,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.5,0.1,-1.0,4,1,-1,0,1,14,1,1,0,1,42,2,0.4,0.7533670974,0.3937003937,3.3166247904,0.8,0.3,0.2,1,0,9,4,8,2,9,1,3,1,9,0,1,0,0,0,0
12737,0,4,1,9,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.8,0.3,0.5733672471,6,1,-1,0,-1,1,1,1,2,1,52,3,0.3741657387,0.7850619809999999,0.3681032464,3.4641016151,0.2,0.5,0.6,2,2,7,1,9,3,6,8,1,0,5,0,1,0,0,1,0
12740,0,3,1,4,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.8,0.9,1.4117807903,7,1,1,0,0,4,1,1,2,1,48,3,0.316227766,0.5998450213000001,0.2966479395,2.4494897428,0.4,0.6,0.7,1,2,8,5,6,1,8,8,0,3,8,0,0,0,0,1,1
12742,0,0,1,5,0,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.3,0.7881941385,11,1,-1,0,-1,1,1,1,2,1,10,2,0.316227766,0.6134848298,0.3768288736,2.6457513111,0.4,0.1,0.1,0,1,4,6,12,3,14,3,2,6,7,0,1,1,0,0,0
12745,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.7,0.2,0.5117372373,11,1,1,1,0,3,1,1,2,1,59,3,0.316227766,0.7599613953000001,0.3096772513,3.6055512755,0.2,0.7,0.1,4,1,9,1,9,1,7,4,1,2,12,0,0,0,0,0,0
12746,0,5,1,4,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,0.2,0.3,-1.0,0,1,-1,8,0,11,1,0,0,1,71,2,0.5291502621999999,1.4839220982,-1.0,3.6055512755,0.6,0.9,0.4,3,4,8,1,9,4,9,4,2,3,7,0,1,1,1,1,0
12748,0,7,1,9,0,0,0,0,0,1,0,0,0,0,0,10,0,1,0,0.5,0.3,0.55,7,0,0,8,1,13,1,1,4,1,20,3,0.4472135955,0.7643395031,0.3714835124,2.0,0.7,0.6,0.9,0,4,9,2,10,1,9,4,1,3,10,1,1,0,0,0,0
12753,0,2,1,6,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0.7,0.2,0.6093028803,11,1,1,0,1,1,1,1,2,1,74,3,0.3741657387,0.6660913496,0.3303028913,2.8284271247,0.9,0.0,0.8,2,3,7,3,9,5,10,3,0,1,9,0,1,1,0,0,1
12755,0,2,1,7,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.1,0.1,-1.0,4,1,-1,2,0,1,1,0,0,1,1,0,0.3741657387,0.9491849483,0.4189272013000001,3.6055512755,0.8,0.0,0.5,2,1,10,3,10,5,8,6,1,3,6,0,0,1,1,0,1
12757,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.4,0.8627716963,6,1,-1,0,1,0,0,1,0,1,46,3,0.4,0.7809323734,0.3663331817,3.4641016151,0.1,0.6,0.7,1,2,9,1,10,3,8,4,2,2,10,0,0,1,1,1,0
12758,0,0,1,6,1,4,0,1,0,0,0,0,0,0,0,5,1,0,0,0.4,0.0,0.9236476601,7,0,0,0,0,15,1,1,2,1,5,2,0.4242640687,0.8641744735,0.32557641190000003,2.8284271247,0.0,0.2,0.7,3,1,8,5,10,4,11,6,1,4,8,0,1,1,0,0,0
